id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
01011306,Heine–Viertel Ost,5215,323,1103,1406,1679,611,61,32,240,17124,3507,270,3385,4911,11,17,3,6,6,256,3362,4894,1011306
01011401,Invalidenstraße,9801,443,2443,3518,2430,667,201,99,754,30898,7353,727,7133,9528,40,60,9,18,18,678,7054,9470,1011401
01011402,Arkonaplatz,7484,300,1529,2901,2042,485,142,85,668,24174,5424,595,5321,7354,12,13,4,8,8,579,5300,7334,1011402
01022101,Huttenkiez,1917,114,662,790,247,84,18,2,19,5343,1201,98,1164,1874,–,–,–,–,–,98,1164,1874,1022101
01022102,Beusselkiez,3385,230,982,1348,617,145,45,18,147,9848,2072,222,2052,3352,2,1,2,3,4,218,2048,3346,1022102
01022103,Westhafen,92,10,38,25,15,3,1,–,–,242,61,10,54,83,1,1,2,4,4,7,49,78,1022103
01022104,Emdener Straße,10381,851,2691,3724,2161,690,189,75,607,31240,6786,651,6551,10000,5,5,4,6,8,642,6540,9987,1022104
01022105,Zwinglistraße,2598,185,722,965,489,185,40,12,97,7742,1700,168,1676,2569,1,1,–,–,–,167,1675,2568,1022105
01022106,Elberfelder Straße,6536,273,1349,2284,1675,681,212,62,464,21664,4821,411,4728,6406,4,4,2,3,4,405,4722,6398,1022106
01022201,Stephankiez,5739,307,1329,2015,1476,440,111,61,517,18297,4092,372,3973,5580,7,11,4,8,8,361,3954,5565,1022201
01022202,Heidestraße,2912,314,1030,887,485,121,64,11,84,8048,2143,157,2140,2910,–,–,–,–,–,157,2140,2910,1022202
01022203,Lübecker Straße,3297,170,659,1229,942,221,64,12,91,10523,2215,236,2184,3254,–,–,1,2,2,235,2182,3252,1022203
01022204,Thomasiusstraße,3503,270,808,1342,597,312,131,43,316,10962,2542,228,2507,3466,4,4,5,10,10,219,2494,3452,1022204
01022205,Zillesiedlung,1452,178,432,421,316,85,19,1,9,4117,976,100,943,1402,10,11,–,–,–,90,932,1392,1022205
01022206,Lüneburger Straße,2186,413,513,638,445,108,43,26,188,6119,1498,134,1496,2184,–,–,–,–,–,134,1496,2184,1022206
01022207,Hansaviertel,3777,574,1040,838,851,354,70,50,377,11139,2446,191,2272,3338,33,43,3,5,6,155,2224,3299,1022207
01033101,Soldiner Straße,11996,476,2595,5013,2877,849,131,55,441,37685,7759,906,7645,11785,26,26,16,20,32,864,7599,11727,1033101
01033102,Gesundbrunnen,5708,574,1152,1922,1575,409,62,14,123,17484,3597,503,3416,5209,120,96,4,5,8,379,3315,5081,1033102
01033201,Brunnenstraße,6490,389,1447,2006,1959,564,125,–,–,20707,4243,422,4171,6298,3,2,4,9,8,415,4160,6287,1033201
01033202,Humboldthain Süd,5342,667,852,2197,1288,301,31,6,51,15856,3340,289,3160,5030,13,14,1,3,2,275,3144,5015,1033202
01033203,Humboldthain Nordwest,6972,664,1588,2333,1750,508,92,37,285,21216,4384,427,4269,6832,2,1,2,4,4,423,4265,6826,1033203
01044101,Rehberge,11106,390,3065,4714,2044,653,178,62,481,33652,6958,1039,6883,10998,111,123,10,16,20,918,6744,10867,1044101
01044102,Schillerpark,8902,206,1542,3872,2715,484,68,15,116,28710,5560,794,5318,8435,46,44,4,7,8,744,5267,8381,1044102
01044103,Westliche Müllerstraße,4549,403,1092,1666,913,361,73,41,319,13799,2901,298,2804,4320,4,4,1,1,2,293,2799,4314,1044103
01044201,Reinickendorfer Straße,10499,743,2496,3943,2466,691,100,60,470,31953,6883,733,6771,10336,1,1,6,7,12,726,6763,10323,1044201
01044202,Sparrplatz,9085,1242,2555,3219,1424,516,95,34,283,25138,5271,459,4953,8005,2,1,1,1,2,456,4951,8001,1044202
01044203,Leopoldplatz,8682,591,2423,3675,1578,352,54,9,68,24926,5270,488,5103,8357,5,5,–,–,–,483,5098,8352,1044203
