id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
07040403,Manteuffelstraße,13207,408,2278,5641,3620,971,168,121,1002,43232,8839,1305,8610,12943,11,13,11,18,22,1283,8580,12910,7040403
07040404,Marienhöhe,2885,117,243,936,1077,348,85,79,602,10571,1998,582,1978,2865,265,325,16,29,32,301,1624,2568,7040404
07040405,Rathaus Tempelhof,5607,205,1484,2149,1225,417,98,29,213,17406,3760,501,3670,5475,9,10,5,6,10,487,3654,5456,7040405
07040406,Germaniagarten,2163,80,1104,710,193,41,19,16,117,5626,1192,293,1185,2155,29,34,2,5,4,262,1146,2122,7040406
07050501,Rathausstraße,8942,231,1722,3612,2667,571,95,44,360,28964,5836,876,5732,8785,19,24,17,27,34,840,5681,8732,7050501
07050502,Fritz-Werner-Straße,4064,114,896,1487,995,356,124,92,698,13569,2799,596,2695,3829,248,293,11,21,22,337,2381,3559,7050502
07050503,Eisenacher Straße,5273,205,980,1984,1678,349,55,22,162,17066,3348,755,3276,5142,180,179,6,13,12,569,3084,4950,7050503
07050504,Imbrosweg,2931,244,881,749,460,335,167,95,760,9530,2090,735,2075,2912,383,442,46,84,92,306,1548,2437,7050504
07050505,Hundsteinweg,4772,90,528,1174,1628,750,337,265,2078,19030,4091,1750,4061,4732,1184,1489,201,340,402,365,2232,3146,7050505
07050506,Birnhornweg,1030,10,54,200,269,242,152,103,830,4746,1073,641,1062,1019,519,648,62,124,124,60,289,376,7050506
07060601,Marienfelder Allee Nordwest,4542,174,648,1665,1187,553,187,128,973,16073,3268,964,3218,4425,490,519,44,76,88,430,2623,3847,7060601
07060602,Kirchstraße,2286,69,247,530,658,431,210,141,1128,9328,2022,1003,1999,2254,709,863,85,158,170,209,978,1375,7060602
07060603,Marienfelde Nordost,1305,1,136,415,446,206,56,45,334,5002,1046,345,1039,1298,235,279,27,46,54,83,714,1009,7060603
07060604,Marienfelde Süd,7269,223,1295,2349,2375,767,173,87,678,24911,5200,879,5162,7212,567,596,11,19,22,301,4547,6623,7060604
07070701,Kettinger Straße/Schillerstraße,5072,75,389,1508,1318,886,476,420,3300,21235,4562,2411,4527,5032,1785,2204,218,423,436,408,1899,2811,7070701
07070702,Alt-Lichtenrade/  Töpchiner Weg,5171,123,708,1348,1214,988,445,345,2682,20731,4485,2322,4460,5140,1752,2087,169,326,338,401,2047,3050,7070702
07070703,John-Locke-Straße,4392,651,838,1287,1120,340,83,73,572,13438,3109,663,2984,4120,330,390,39,78,78,294,2515,3712,7070703
07070704,Nahariyastraße,4006,318,912,1122,979,453,148,74,582,13159,2996,704,2935,3929,458,532,39,70,78,207,2334,3393,7070704
07070705,Franziusweg/Rohrbachstraße,3257,36,192,692,793,676,489,379,2988,14970,3289,1871,3261,3226,1485,1892,169,311,338,217,1057,1403,7070705
07070706,Horstwalder Straße/Paplitzer Straße,1759,3,154,613,451,241,170,127,1014,7193,1561,698,1543,1741,480,606,91,184,182,127,754,1079,7070706
07070707,Wittelsbacherstraße,1459,6,70,305,429,279,193,177,1390,6720,1483,963,1420,1363,793,975,86,152,172,84,293,398,7070707
